country_name_short,country_name,party_name_short,party_name_english,party_name,party_name_ascii,family_name_short,family_name,left_right,state_market,liberty_authority,eu_anti_pro,cmp,euprofiler,ees,castles_mair,huber_inglehart,ray,benoit_laver,chess,country_id,party_id,family_id
PRT,Portugal,MEP,Hope for Portugal Movement,Movimento Esperança Portugal,Movimento Esperanca Portugal,lib,Liberal,6.0,6.7,3.6,8.7,,235,,,,,,,63,925,6
PRT,Portugal,MES,Movement of Socialist Left,Movimento de Esquerda Socialista,Movimento de Esquerda Socialista,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,63,1508,14
PRT,Portugal,MPT,Earth Party,Partido da Terra,Partido da Terra,eco,Green/Ecologist,2.5,2.5,1.8,6.5,,,,,,,,,63,2373,19
PRT,Portugal,NC,"We, the Citizens!"," Nós, Cidadãos!"," Nos, Cidadaos!",lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,63,2758,6
PRT,Portugal,PAN,Party for Animals and Nature,Partido pelos Animais e pela Natureza,Partido pelos Animais e pela Natureza,eco,Green/Ecologist,2.5,2.5,1.8,6.5,,,,,,,,,63,1781,19
PRT,Portugal,PCP,Portuguese Communist Party,Partido Comunista Português,Partido Comunista Portugues,com,Communist/Socialist,2.1754,1.6343,1.6291,2.0461,35220,,,,3101,1209,7668,,63,514,14
PRT,Portugal,PCTP/MRPP,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado,Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado,com,Communist/Socialist,1.3,1.4,3.0,3.3,,237,,,,,,,63,281,14
PRT,Portugal,PDC,Christian Democratic Party,Partido da Democracia Cristã,Partido da Democracia Crista,chr,Christian democracy,6.2,5.7,7.1,5.8333,,,,,,1210,,,63,427,3
PRT,Portugal,PDR,Republican Democratic Party,Partido Democrático Republicano,Partido Democratico Republicano,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,63,2597,26
PRT,Portugal,PEV,Ecology Party -- Greens,Partido Ecologista – Os Verdes,Partido Ecologista -- Os Verdes,eco,Green/Ecologist,1.6579,2.1711,1.3158,3.8596,35110,,,,,1213,7686,,63,1535,19
PRT,Portugal,POUS,Workers Party of Socialist Unity,Partido Operário de Unidade Socialista,Partido Operario de Unidade Socialista,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,63,375,14
PRT,Portugal,PPM,Popular Monarchist Party,Partido Popular Monárquico,Partido Popular Monarquico,con,Conservative,7.4,6.4,7.0,5.0,35710,244,,,,1203,,,63,107,26
PRT,Portugal,PRD,Democratic Renewal Party,Partido Renovador Democrático,Partido Renovador Democratico,soc,Social democracy,3.3,3.5,3.5,8.3333,35312,,,,,1204,,,63,341,11
PRT,Portugal,PS,Socialist Party,Partido Socialista,Partido Socialista,soc,Social democracy,4.0492,4.2716,3.5411,9.2233,35311,246,1620311,,3102,1205,7704,1205,63,725,11
PRT,Portugal,PSD,Social Democratic Party,Partido Social Democrata,Partido Social Democrata,lib,Liberal,6.2949,6.8488,7.0224,8.4691,35313,245,1620313,,3103,1206,7722,1206,63,1273,6
PRT,Portugal,PSN,National Solidarity Party,Partido da Solidariedade Nacional,Partido da Solidariedade Nacional,spec,Special issue,,,,7.5,35951,,,,,1207,,,63,82,16
PRT,Portugal,PSR,Revolutionary Socialist Party,Partido Socialista Revolucionário,Partido Socialista Revolucionario,com,Communist/Socialist,1.3,1.4,3.0,1.3833,,,,,,1208,,,63,998,14
PRT,Portugal,Ref,Reformists,Reformadores,Reformadores,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,63,1772,14
PRT,Portugal,UDP,Popular Democratic Union,União Democrática Popular,Uniao Democratica Popular,com,Communist/Socialist,1.3,1.4,3.0,1.95,35210,,,,,1211,,,63,260,14
PRT,Portugal,UEDS,Leftwing Union for the Socialist Democracy,União da Esquerda para a Democracia Socialista,Uniao de Esquerda para a Democracia Socialista,soc,Social democracy,3.3,3.5,3.5,8.1,35317,,,,,,,,63,565,11
PRT,Portugal,none,no party affiliation,no party affiliation,no party affiliation,none,no family,,,,,,,,,,,,,63,729,12
PRT,Portugal,one-seat,one seat,one seat,one seat,none,no family,,,,,,,,,,,,,63,2291,12
PRT,Portugal,todo,to be coded,to be coded,,none,no family,,,,,,,,,,,,,63,1147,12
ROU,Romania,ALDE,Alliance of Liberals and Democrats,Alianța Liberalilor și Democraților,Alianta Liberalilor si Democratilor,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,23,2647,6
ROU,Romania,AUR,Alliance for the Unity of Romanians,Alianța pentru Unirea Românilor,Alianta pentru Unirea Romanilor,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,23,2807,40
ROU,Romania,ApR,Alliance for Romania,Alianta pentru Romania,Alianta pentru Romania,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,23,2040,11
ROU,Romania,CDR,Romanian Democratic Convention,Convenţia Democrată Română,Conventia Democrata Romana,chr,Christian democracy,6.29,6.71,4.43,9.7667,93411,,,,,,,2707,23,356,3
ROU,Romania,FC,Civic Force,Forța Civică,Forta Civica,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,23,2129,3
ROU,Romania,GDC,Democratic Group of the Centre,Grupul Democrat de Centru,Grupul Democrat de Centru,code,to be coded,,,,,93529,,,,,,,,23,152,28
ROU,Romania,I-GCT,Independent -- Gregoriana Carmen Tudoran,Independent – Gregoriana Carmen Tudoran,Independent -- Gregoriana Carmen Tudoran,none,no family,,,,,,,,,,,,,23,2749,12
ROU,Romania,I-GNS,Independent -- George-Nicolae Simion,Independent – George-Nicolae Simion,Independent -- George-Nicolae Simion,none,no family,,,,,,,,,,,,,23,2748,12
ROU,Romania,I-MD,Independent -- Mircea Diaconu,Mircea Diaconu,Mircea Diaconu,none,no family,,,,,,,,,,,,,23,2394,12
ROU,Romania,I-PC,Independent -- Peter Costea,Independent – Peter Costea,Independent -- Peter Costea,none,no family,,,,,,,,,,,,,23,2747,12
ROU,Romania,LRP,Liberal Reformist Party,Partidul Liberal Reformator,Partidul Liberal Reformator,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,23,2401,6
ROU,Romania,MER,Romanian Ecological Movement,Miscarea Ecologista din Romania,Miscarea Ecologista din Romania,eco,Green/Ecologist,2.5,2.5,1.8,6.5,93111,,,,,,,,23,1639,19
ROU,Romania,PAC,Party of the Civic Alliance,Partidul Alianţa Civică,Partidul Alianta Civica,lib,Liberal,4.4444,6.7,3.6,8.7,,,,,3203,,,,23,861,6
ROU,Romania,PAR,Alternative Party of Romania,Partidul Alternativa României,Partidul Alternativa Romaniei,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,23,2087,26
ROU,Romania,PC,Conservative Party,Partidul Conservator,Partidul Conservator,con,Conservative,4.7622,4.7538,6.2779,8.2028,,,1642600,,,,3356,2702,23,5,26
ROU,Romania,PD,Democratic Party,Partidul Democrat,Partidul Democrat,lib,Liberal,5.3875,5.1868,3.9647,9.5309,93322,,,,,,3226,2704,23,419,6
ROU,Romania,PD-L,Democratic Liberal Party,Partidul Democrat-Liberal,Partidul Democrat-Liberal,lib,Liberal,5.3875,5.1868,3.9647,9.5309,,248,1642400,,,,3226,2704,23,958,6
ROU,Romania,PDAR,Democratic Agrarian Party of Romania,Partidul Democrat Agrar din România,Partidul Democrat Agrar din Romania,agr,Agrarian,5.5556,4.9,6.5,5.4,93810,,,,3207,,,,23,1299,2
ROU,Romania,PER,Romanian Ecologist Party,Partidul Ecologist Român,Partidul Ecologist Roman,eco,Green/Ecologist,2.5,2.5,1.8,6.5,93112,,,,,,,,23,792,19
ROU,Romania,PIN,National Initiative Party,Partidul Iniţiativa Naţională,Partidul Initiativa Nationala,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,23,1589,26
ROU,Romania,PL/DC,Liberal Party / Democratic Convention,Partidul Liberal / Convenția Democrată,Partidul Liberal / Conventia Democrata,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,23,2099,6
ROU,Romania,PLD,Liberal Democratic Party,Partidul Liberal Democrat,Partidul Liberal Democrat,lib,Liberal,6.0543,7.245,3.5474,9.6079,93430,,,,3201,,3252,2705,23,1485,6
ROU,Romania,PLUS,"Party of Liberty, Unity and Solidarity","Partidul Libertate, Unitate și Solidaritate","Partidul Libertate, Unitate si Solidaritate",lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,23,2811,6
ROU,Romania,PMP,People's Movement Party,Partidul Mișcarea Populară,Partidul Miscarea Populara,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,23,2395,3
ROU,Romania,PNG-CD,New Generation Party -- Christian Democratic,Partidul Noua Generaţie – Creştin Democrat,Partidul Noua Generatie -- Crestin Democrat,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,23,1332,3
ROU,Romania,PNL,National Liberal Party,Partidul Naţional Liberal,Partidul National Liberal,lib,Liberal,6.0543,7.245,3.5474,9.6079,93430,249,1642401,,3201,,3252,2705,23,1015,6
ROU,Romania,PNL-C,National Liberal Party Campeanu,Partidul National Liberal Campeanu,Partidul National Liberal Campeanu,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,23,2041,6
ROU,Romania,PNL-CD,National Liberal Party -- Democratic Convention,Partidul Naţional Liberal – Convenţia Democrată,Partidul National Liberal -- Conventia Democratica,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,23,2088,26
ROU,Romania,PNT-CD,Christian-Democratic National Peasants' Party,Partidul Naţional Ţărănesc Creştin Democrat,Partidul National Taranesc Crestin Democrat,chr,Christian democracy,5.5341,4.9393,6.8421,8.8158,93521,,1642800,,3205,,3278,,23,888,3
ROU,Romania,PP-DD,People's Party -- Dan Diaconescu,Partidul Poporului – Dan Diaconescu,Partidul Poporului -- Dan Diaconescu,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,23,2130,14
ROU,Romania,PPR,Party of Pensioners of Romania,Partidul Pensionarilor din Romania,Partidul Pensionarilor din Romania,spec,Special issue,,,,,,,,,,,,,23,2106,16
ROU,Romania,PRM,Greater Romania Party,Partidul România Mare,Partidul Romania Mare,right,Right-wing,6.6618,2.1497,9.5131,4.9488,93712,251,1642700,,3209,,3304,2703,23,713,40
ROU,Romania,PROR,PRO Romania,PRO România,PRO Romania,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,23,2746,6
ROU,Romania,PRU,United Romania Party,Partidul România Unită,Partidul Romania Unita,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,23,2648,40
ROU,Romania,PS,Socialist Party,Partidul Socialist,Partidul Socialist,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,23,2104,14
ROU,Romania,PSD,Social Democratic Party,Partidul Social Democrat,Partidul Social Democrat,soc,Social democracy,3.2325,2.4518,6.2794,8.6459,93221,252,1642300,,3202,,3330,2701,23,1120,11
ROU,Romania,PSDR,Romanian Social Democratic Party,Partidul Social Democrat Român,Partidul Social Democrat Roman,soc,Social democracy,3.3,3.5,3.5,8.1,93320,,,,,,,,23,1601,11
ROU,Romania,PSM,Socialist Party of Labour,Partidul Socialist al Muncii,Partidul Socialist al Muncii,com,Communist/Socialist,5.5556,1.4,3.0,3.3,93713,,,,3210,,,,23,562,14
ROU,Romania,PSMR,Romanian Socialist Party of Workers,Partidul Socialist Muncitoresc Roman,Partidul Socialist Muncitoresc Roman,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,23,2105,14
ROU,Romania,PSoDR,Romanian Socialist Democratic Party,Partidul Socialist Democrat Român,Partidul Socialist Democrat Roman,com,Communist/Socialist,1.3,1.4,3.0,3.3,93222,,,,,,,,23,307,14
ROU,Romania,PUNR,Romanian National Unity Party,Partidul Unitatii Naţionale a Romanilor,Partidul Unitatii Nationale a Romanilor,right,Right-wing,5.5556,5.9,8.5,2.3,93711,,,,3208,,,,23,648,40
ROU,Romania,PaRe,Republican Party,Partidul Republican,Partidul Republican,code,to be coded,,,,,,,,,,,,,23,2098,28
ROU,Romania,PaRo,Party of the Roma,Partida Romilor,Partida Romilor,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,23,254,11
ROU,Romania,UDMR,Democratic Union of Hungarians in Romania,Uniunea Democrată Maghiară din România,Uniunea Democratica Maghiara din Romania,con,Conservative,6.016,5.9825,3.8813,9.4801,93951,253,1642900,,,,3382,2706,23,948,26
ROU,Romania,UNPR,National Union for the Progress of Romania,Uniunea Naţională pentru Progresul României,Uniunea Nationala pentru Progresul Romaniei,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,23,2002,11
ROU,Romania,UP,USR PLUS,USR PLUS,USR PLUS,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,23,2812,6
ROU,Romania,USR,Save Romania Union,Uniunea Salvați România,Uniunea Salvati Romania,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,23,2646,6
ROU,Romania,etnice,Romanian ethnic minorities parties,Partidele minorităţilor etnice din România,Partidele minoritatilor etnice din Romania,none,no family,,,,,,,,,,,,,23,425,12
ROU,Romania,none,no party affiliation,no party affiliation,no party affiliation,none,no family,,,,,,,,,,,,,23,761,12
ROU,Romania,one-seat,one seat,one seat,one seat,none,no family,,,,,,,,,,,,,23,441,12
ROU,Romania,todo,to be coded,to be coded,to be coded,none,no family,,,,,,,,,,,,,23,429,12
SVK,Slovakia, KDZP, Christian Democracy -- Life and Prosperity,Kresťanská demokracia – Život a prosperita,Krestanska demokracia -- Zivot a prosperita,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,1,2783,3
SVK,Slovakia,99%,99 Percent -- Civic Voice,99% – občiansky hlas,99% -- obciansky hlas,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,1,2015,14
SVK,Slovakia,ADS,Alliance of Democrats,Aliancia demokratov Slovenska,Aliancia demokratov Slovenska,lib,Liberal,6.0,6.7,3.6,8.7,96431,,,,,,,,1,1624,6
SVK,Slovakia,ANO,Alliance of the New Citizen,Aliancia nového občana,Aliancia noveho obcana,lib,Liberal,7.2404,7.945,1.9712,9.4714,96424,,,,,,3850,2806,1,1200,6
SVK,Slovakia,DS,Democratic Party,Demokratická strana,Demokraticka strana,chr,Christian democracy,6.2,5.7,7.1,8.3,96420,,,,,,,,1,1000,3
SVK,Slovakia,DUS,Democratic Union,Demokratická únia,Demokraticka unia,lib,Liberal,6.0,6.7,3.6,8.7,96421,,,,,,,,1,1495,6
SVK,Slovakia,DV,Good Choice,Dobrá voľba,Dobra volba,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,1,2797,11
SVK,Slovakia,HZD,Movement for Democracy,Hnutie za demokraciu,Hnutie za demokraciu,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,1,2160,26
SVK,Slovakia,HZDS,Movement for a Democratic Slovakia,Hnutie za demokratické Slovensko,Hnutie za demokraticke Slovensko,con,Conservative,4.8914,4.8199,5.9161,7.2855,96711,255,1703711,,3403,,3876,2801,1,1142,26
SVK,Slovakia,HZPCS,Movement for a Prosperous Czechia and Slovakia,Hnutie za prosperujúce Cesko a Slovensko,Hnutie za prosperujuce Cesko a Slovensko,code,to be coded,,,,,,,,,,,,,1,2239,28
SVK,Slovakia,KDH,Christian Democratic Movement,Kresťanskodemokratické hnutie,Krest'anskodemokraticke hnutie,chr,Christian democracy,7.1082,6.9698,8.8217,6.6998,96521,254,1703521,,3405,,3902,2805,1,1432,3
SVK,Slovakia,KSS,Communist Party of Slovakia,Komunistická strana Slovenska,Komunisticka strana Slovenska,com,Communist/Socialist,0.5275,0.937,4.5302,3.5075,96222,,1703222,,,,3928,2807,1,44,14
SVK,Slovakia,KSU,Christian Social Union,Krest’anská sociálna únia Slovenska,Krestanska socialna unia Slovenska,chr,Christian democracy,6.6667,5.7,7.1,8.3,,,,,3406,,,,1,936,3
SVK,Slovakia,KU,Christian Union,Kresťanská únia,Krestanska unia,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,1,2750,3
SVK,Slovakia,LsNS,People's Party Our Slovakia,Ľudová strana Naše Slovensko,Ludova strana Nase Slovensko,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,1,586,40
SVK,Slovakia,Lu+Ls,People's Union -- Liberal Party,Ludová únia – Liberálna strana,Ludova unia -- Liberalna strana,con,Conservative,7.3684,5.2632,6.3158,9.4737,,,,,,,3954,,1,1615,26
SVK,Slovakia,MH,Most-Hid,Most-Híd,Most-Hid,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,2813,1,1620,26
SVK,Slovakia,MK,Hungarian Coalition,Maďarskej koalície – Magyar koalíció,Ma'arskej koalicie -- Magyar koalicio,con,Conservative,6.5005,6.0172,6.1761,9.3803,96952,259,1703954,,,,4105,2804,1,559,26
SVK,Slovakia,MKDM,Hungarian Christian Democratic Movement,Maďarské kresťanskodemokratické hnutie – Magyar kereszténydemokrata mozgalom,Madarske krestanskodemokraticke hnutie -- Magyar keresztenydemokrata mozgalom,chr,Christian democracy,6.6667,5.7,7.1,8.3,,,,,3407,,,,1,2247,3
SVK,Slovakia,MOS,Hungarian Civic Party,Maďarská občianska strana – Magyar polgári párt,Madarska obcianska strana -- Magyar polgari part,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,1,2246,6
SVK,Slovakia,MS,Beautiful Slovakia,Magnificat Slovakia,Magnificat Slovakia,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,1,2390,3
SVK,Slovakia,NDS,National Democratic Party,Národno-demokratická strana,Narodno-demokraticka strana,right,Right-wing,8.8,5.9,8.5,2.3,96712,,,,,,,,1,1228,40
SVK,Slovakia,NOVA,New Majority,Nová väčšina,Nova vacsina,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,1,2803,3
SVK,Slovakia,NS,New Slovakia,Nové Slovensko,Nove Slovensko,spec,Special issue,,,,,,,,,,,,,1,2237,16
SVK,Slovakia,NaS-NS,Nation and Justice -- Our Party,Národ a spravodlivosť – Naša strana,Narod a spravodlivost -- Nasa strana,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,1,2391,40
SVK,Slovakia,OKS,Civic Conservative Party,Obcianska konzervatívna strana,Obcianska konzervatIvna strana,con,Conservative,8.4211,8.4211,8.4211,2.6316,,,,,,,3977,,1,1645,26
SVK,Slovakia,OLaNO,Ordinary People and Independent,Obyčajní ľudia a nezávislé osobnosti,Obycajni ludia a nezavisle osobnosti,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,1,1759,26
SVK,Slovakia,PS,Progressive Slovakia,Progresívne Slovensko,Progresivne Slovensko,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,1,2751,6
SVK,Slovakia,PSNS,Real Slovak National Party,Pravá Slovenská národná strana,Prava Slovenska narodna strana,right,Right-wing,8.5,3.75,8.62,3.45,,,,,,,,2808,1,20,40
SVK,Slovakia,PaS,Law and Justice,Právo a spravodlivost,Pravo a spravodlivost,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,1,2389,14
SVK,Slovakia,S,Network,Sieť,Siet,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,1,2624,26
SVK,Slovakia,S-E,Coexistence,Spolužitie – Együttélés,Spoluzitie -- Egyutteles,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,1,2248,26
SVK,Slovakia,SDA,Social Democratic Alternative,Sociálnodemokratická alternatíva,Socialnodemokraticka alternativa,soc,Social democracy,3.0526,2.5965,1.7544,8.1754,,,,,,,4027,,1,64,11
SVK,Slovakia,SDK,Slovak Democratic Coalition,Slovenská demokratická koalícia,Slovenska demokraticka koalicia,chr,Christian democracy,7.19,7.77,4.02,9.225,96522,,,,,,,2802,1,313,3
SVK,Slovakia,SDKU-DS,Slovak Democratic and Christian Union -- Democratic Party,Slovenská demokratická a kresťanská únia – Demokratická strana,Slovenska demokraticka a krestanska unia -- Demokraticka strana,chr,Christian democracy,7.3591,7.4401,5.0433,9.3905,96523,256,1703523,,,,4079,2802,1,131,3
SVK,Slovakia,SDL,Party of the Democratic Left,Strana demokratickej ľavice,Strana demokratickej lavice,com,Communist/Socialist,3.2398,2.5658,1.9079,7.7961,96220,,,,3402,,4053,,1,1415,14
SVK,Slovakia,SDL-05,Party of the Democratic Left -- 2005,Strana demokratickej ľavice – 2005,Strana demokratickej lavice -- 2005,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,1,2317,11
SVK,Slovakia,SDSS,Social Democratic Party of Slovakia,Sociálnodemokratická strana Slovenska,Socialnodemokraticka strana Slovenska,soc,Social democracy,4.8111,3.5,3.5,8.1,,,,,3404,,,,1,1651,11
SVK,Slovakia,SF,Free Forum,Slobodné fórum,Slobodne forum,lib,Liberal,5.46,6.58,3.18,7.95,,,1703524,,,,,2811,1,752,6
SVK,Slovakia,SNS,Slovak National Party,Slovenská národná strana,Slovenska narodna strana,right,Right-wing,7.0198,4.5191,8.46,3.838,96710,257,1703710,,3401,,4131,2809,1,1072,40
SVK,Slovakia,SOP,Party of Civic Understanding,Strana občianskeho porozumenia,Strana obcianskeho porozumenia,soc,Social democracy,3.3,3.5,3.5,8.1,96422,,,,,,,,1,1016,11
SVK,Slovakia,SPK,"Party against Corruption, for Order, Labour and Money for all Decent Citizens","Strana proti korupcii, za poriadok, prácu a peniaze pre všetkých slušných obcanov","Strana proti korupcii, za poriadok, pracu a peniaze pre vsetkych slusnych obcanov",spec,Special issue,,,,,,,,,,,,,1,2238,16
SVK,Slovakia,SPOLU,TOGETHER -- Civic Democracy,SPOLU – občianska demokracia,SPOLU -- obcianska demokracia,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,1,2752,6
SVK,Slovakia,SPV,Alliance of Farmers and the Countryside,Spojenestvo poľnohospodárov a vidieka,Spojenestvo polnohospodarov a vidieka,agr,Agrarian,5.3,4.9,6.5,5.4,,,,,,,,,1,2233,2
SVK,Slovakia,SR,We are family -- Boris Kollar,Sme Rodina – Boris Kollár,Sme Rodina -- Boris Kollar,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,1,2623,40
SVK,Slovakia,SSL,Freedom Party,Strana slobody,Strana slobody,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,1,2232,6
SVK,Slovakia,SV,Common Choice,Spoločná voľba,Spolocna Vol'ba,com,Communist/Socialist,1.3,1.4,3.0,3.3,96221,,,,,,,,1,527,14
SVK,Slovakia,SZ-92,Green Party -- 1992,Strana zelených – 1992,Strana zelenych -- 1992,eco,Green/Ecologist,2.5,2.5,1.8,6.5,,,,,,,,,1,2235,19
SVK,Slovakia,SZS,Green Party,Strana zelených,Strana Zelenych,eco,Green/Ecologist,2.5,2.5,1.8,6.5,96111,,,,,,,,1,874,19
SVK,Slovakia,SaS,Freedom and Solidarity,Sloboda a solidarita,Sloboda a solidarita,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,2812,1,1460,6
SVK,Slovakia,Smer,Direction -- Social Democracy,Smer – sociálna demokracia,Smer -- socialna demokracia,soc,Social democracy,3.3799,3.5124,3.6548,7.1697,96423,258,1703423,,,,4157,2803,1,220,11
SVK,Slovakia,TIP,TIP Party -- We create another policy ,Strana TIP – Tvoríme inú politiku,Strana TIP -- Tvorime inu politiku,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,1,2388,6
SVK,Slovakia,V,Homeland,Vlasť,Vlast,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,1,2798,40
SVK,Slovakia,VPN,Public against Violence,Verejnosť proti násiliu,Verejnos' proti nasiliu,lib,Liberal,6.0,6.7,3.6,8.7,96430,,,,,,,,1,1061,6
SVK,Slovakia,ZAL,For the People,Za ľudí,Za ludi,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,1,2796,6
SVK,Slovakia,ZRS,Association of Workers of Slovakia,Združenie robotníkov Slovenska,Zdruzenie robotnikov Slovenska,com,Communist/Socialist,1.3,1.4,3.0,3.3,96210,,,,,,,,1,1563,14
SVK,Slovakia,ZZ,"Change from the Bottom, DU","Zmena zdola, DÚ","Zmena zdola, DU",lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,1,2013,6
SVK,Slovakia,etc,others,others,others,none,no family,,,,,,,,,,,,,1,1659,12
SVK,Slovakia,none,no party affiliation,no party affiliation,no party affiliation,none,no family,,,,,,,,,,,,,1,1359,12
