country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
FIN,Finland,1979-03-19,1982-02-19,Sorsa IV,0,0,0,47,200,KOK,Kansallinen Kokoomus – Samlingspartiet,National Coalition Party,7.2451,67,84,378,776,1118
FIN,Finland,1979-03-19,1982-02-19,Sorsa IV,0,1,0,9,200,RKP-SFP,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Swedish People's Party,6.3906,67,84,378,776,585
FIN,Finland,1979-03-19,1982-02-19,Sorsa IV,0,0,0,7,200,SP|P,Suomen Puolue | Perussuomalaiset,Finnish Party | True Finns,6.6331,67,84,378,776,200
FIN,Finland,1979-03-19,1982-02-19,Sorsa IV,0,1,1,52,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.5595,67,84,378,776,395
FIN,Finland,1979-03-19,1982-12-31,Sorsa V,0,0,0,1,200,AS,Åländsk Samling,Aland Coalition,,67,84,34,378,66
FIN,Finland,1979-03-19,1982-12-31,Sorsa V,0,0,0,35,200,DL|VAS,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Democratic Union | Left Alliance,2.1843,67,84,34,378,1292
FIN,Finland,1979-03-19,1982-12-31,Sorsa V,0,0,0,9,200,KD,Kristillisdemokraatit – Kristdemokraterna,Christian Democrats,7.1884,67,84,34,378,1463
FIN,Finland,1979-03-19,1982-12-31,Sorsa V,0,1,0,36,200,KESK,Keskusta,Centre Party,5.8027,67,84,34,378,94
FIN,Finland,1979-03-19,1982-12-31,Sorsa V,0,1,0,4,200,KE|SLK,Kansallinen Edistyspuolue | [Suomen] Liberaalinen Kansanpuolue,National Progressive Party | [Finnish] Liberal People's Party,5.7167,67,84,34,378,1219
FIN,Finland,1979-03-19,1982-12-31,Sorsa V,0,0,0,47,200,KOK,Kansallinen Kokoomus – Samlingspartiet,National Coalition Party,7.2451,67,84,34,378,1118
FIN,Finland,1979-03-19,1982-12-31,Sorsa V,0,1,0,9,200,RKP-SFP,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Swedish People's Party,6.3906,67,84,34,378,585
FIN,Finland,1979-03-19,1982-12-31,Sorsa V,0,0,0,7,200,SP|P,Suomen Puolue | Perussuomalaiset,Finnish Party | True Finns,6.6331,67,84,34,378,200
FIN,Finland,1979-03-19,1982-12-31,Sorsa V,0,1,1,52,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.5595,67,84,34,378,395
FIN,Finland,1983-03-21,1983-05-06,Sorsa VI,0,0,0,1,200,AS,Åländsk Samling,Aland Coalition,,67,133,650,34,66
FIN,Finland,1983-03-21,1983-05-06,Sorsa VI,0,0,0,27,200,DL|VAS,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Democratic Union | Left Alliance,2.1843,67,133,650,34,1292
FIN,Finland,1983-03-21,1983-05-06,Sorsa VI,0,0,0,3,200,KD,Kristillisdemokraatit – Kristdemokraterna,Christian Democrats,7.1884,67,133,650,34,1463
FIN,Finland,1983-03-21,1983-05-06,Sorsa VI,0,1,0,38,200,KESK,Keskusta,Centre Party,5.8027,67,133,650,34,94
FIN,Finland,1983-03-21,1983-05-06,Sorsa VI,0,0,0,44,200,KOK,Kansallinen Kokoomus – Samlingspartiet,National Coalition Party,7.2451,67,133,650,34,1118
FIN,Finland,1983-03-21,1983-05-06,Sorsa VI,0,0,0,1,200,POP,Perustuslaillinen Oikeistopuolue – Konstitutionella högerpartiet,Constitutional People's Party,7.4,67,133,650,34,1389
FIN,Finland,1983-03-21,1983-05-06,Sorsa VI,0,1,0,10,200,RKP-SFP,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Swedish People's Party,6.3906,67,133,650,34,585
FIN,Finland,1983-03-21,1983-05-06,Sorsa VI,0,1,0,17,200,SP|P,Suomen Puolue | Perussuomalaiset,Finnish Party | True Finns,6.6331,67,133,650,34,200
FIN,Finland,1983-03-21,1983-05-06,Sorsa VI,0,1,1,57,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.5595,67,133,650,34,395
FIN,Finland,1983-03-21,1983-05-06,Sorsa VI,0,0,0,2,200,VIHR,Vihreä Liitto – Gröna Förbundet,Green League,3.6465,67,133,650,34,1062
FIN,Finland,1987-03-16,1987-04-30,Holkeri I,0,0,0,1,200,AS,Åländsk Samling,Aland Coalition,,67,527,614,650,66
FIN,Finland,1987-03-16,1987-04-30,Holkeri I,0,0,0,16,200,DL|VAS,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Democratic Union | Left Alliance,2.1843,67,527,614,650,1292
FIN,Finland,1987-03-16,1987-04-30,Holkeri I,0,0,0,4,200,Deva,Demokraattinen Vaihtoehto – Demokratiskt Alternativs,Democratic Alternative,1.3,67,527,614,650,229
FIN,Finland,1987-03-16,1987-04-30,Holkeri I,0,0,0,5,200,KD,Kristillisdemokraatit – Kristdemokraterna,Christian Democrats,7.1884,67,527,614,650,1463
FIN,Finland,1987-03-16,1987-04-30,Holkeri I,0,0,0,40,200,KESK,Keskusta,Centre Party,5.8027,67,527,614,650,94
FIN,Finland,1987-03-16,1987-04-30,Holkeri I,0,1,1,53,200,KOK,Kansallinen Kokoomus – Samlingspartiet,National Coalition Party,7.2451,67,527,614,650,1118
FIN,Finland,1987-03-16,1987-04-30,Holkeri I,0,1,0,12,200,RKP-SFP,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Swedish People's Party,6.3906,67,527,614,650,585
FIN,Finland,1987-03-16,1987-04-30,Holkeri I,0,1,0,9,200,SP|P,Suomen Puolue | Perussuomalaiset,Finnish Party | True Finns,6.6331,67,527,614,650,200
FIN,Finland,1987-03-16,1987-04-30,Holkeri I,0,1,0,56,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.5595,67,527,614,650,395
FIN,Finland,1987-03-16,1987-04-30,Holkeri I,0,0,0,4,200,VIHR,Vihreä Liitto – Gröna Förbundet,Green League,3.6465,67,527,614,650,1062
FIN,Finland,1987-03-16,1990-08-28,Holkeri II,0,0,0,1,200,AS,Åländsk Samling,Aland Coalition,,67,527,41,614,66
FIN,Finland,1987-03-16,1990-08-28,Holkeri II,0,0,0,16,200,DL|VAS,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Democratic Union | Left Alliance,2.1843,67,527,41,614,1292
FIN,Finland,1987-03-16,1990-08-28,Holkeri II,0,0,0,4,200,Deva,Demokraattinen Vaihtoehto – Demokratiskt Alternativs,Democratic Alternative,1.3,67,527,41,614,229
FIN,Finland,1987-03-16,1990-08-28,Holkeri II,0,0,0,5,200,KD,Kristillisdemokraatit – Kristdemokraterna,Christian Democrats,7.1884,67,527,41,614,1463
FIN,Finland,1987-03-16,1990-08-28,Holkeri II,0,0,0,40,200,KESK,Keskusta,Centre Party,5.8027,67,527,41,614,94
FIN,Finland,1987-03-16,1990-08-28,Holkeri II,0,1,0,53,200,KOK,Kansallinen Kokoomus – Samlingspartiet,National Coalition Party,7.2451,67,527,41,614,1118
FIN,Finland,1987-03-16,1990-08-28,Holkeri II,0,1,0,12,200,RKP-SFP,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Swedish People's Party,6.3906,67,527,41,614,585
FIN,Finland,1987-03-16,1990-08-28,Holkeri II,0,0,0,9,200,SP|P,Suomen Puolue | Perussuomalaiset,Finnish Party | True Finns,6.6331,67,527,41,614,200
FIN,Finland,1987-03-16,1990-08-28,Holkeri II,0,1,1,56,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.5595,67,527,41,614,395
FIN,Finland,1987-03-16,1990-08-28,Holkeri II,0,0,0,4,200,VIHR,Vihreä Liitto – Gröna Förbundet,Green League,3.6465,67,527,41,614,1062
FIN,Finland,1991-03-17,1991-04-26,Aho I,0,0,0,1,200,AS,Åländsk Samling,Aland Coalition,,67,602,831,41,66
FIN,Finland,1991-03-17,1991-04-26,Aho I,0,0,0,19,200,DL|VAS,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Democratic Union | Left Alliance,2.1843,67,602,831,41,1292
FIN,Finland,1991-03-17,1991-04-26,Aho I,0,1,0,8,200,KD,Kristillisdemokraatit – Kristdemokraterna,Christian Democrats,7.1884,67,602,831,41,1463
FIN,Finland,1991-03-17,1991-04-26,Aho I,0,1,1,55,200,KESK,Keskusta,Centre Party,5.8027,67,602,831,41,94
FIN,Finland,1991-03-17,1991-04-26,Aho I,0,0,0,1,200,KE|SLK,Kansallinen Edistyspuolue | [Suomen] Liberaalinen Kansanpuolue,National Progressive Party | [Finnish] Liberal People's Party,5.7167,67,602,831,41,1219
FIN,Finland,1991-03-17,1991-04-26,Aho I,0,1,0,40,200,KOK,Kansallinen Kokoomus – Samlingspartiet,National Coalition Party,7.2451,67,602,831,41,1118
FIN,Finland,1991-03-17,1991-04-26,Aho I,0,1,0,11,200,RKP-SFP,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Swedish People's Party,6.3906,67,602,831,41,585
FIN,Finland,1991-03-17,1991-04-26,Aho I,0,0,0,7,200,SP|P,Suomen Puolue | Perussuomalaiset,Finnish Party | True Finns,6.6331,67,602,831,41,200
FIN,Finland,1991-03-17,1991-04-26,Aho I,0,0,0,48,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.5595,67,602,831,41,395
FIN,Finland,1991-03-17,1991-04-26,Aho I,0,0,0,10,200,VIHR,Vihreä Liitto – Gröna Förbundet,Green League,3.6465,67,602,831,41,1062
FIN,Finland,1991-03-17,1994-06-26,Aho II,0,0,0,1,200,AS,Åländsk Samling,Aland Coalition,,67,602,206,831,66
FIN,Finland,1991-03-17,1994-06-26,Aho II,0,0,0,19,200,DL|VAS,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Democratic Union | Left Alliance,2.1843,67,602,206,831,1292
FIN,Finland,1991-03-17,1994-06-26,Aho II,0,0,0,8,200,KD,Kristillisdemokraatit – Kristdemokraterna,Christian Democrats,7.1884,67,602,206,831,1463
FIN,Finland,1991-03-17,1994-06-26,Aho II,0,1,1,55,200,KESK,Keskusta,Centre Party,5.8027,67,602,206,831,94
FIN,Finland,1991-03-17,1994-06-26,Aho II,0,0,0,1,200,KE|SLK,Kansallinen Edistyspuolue | [Suomen] Liberaalinen Kansanpuolue,National Progressive Party | [Finnish] Liberal People's Party,5.7167,67,602,206,831,1219
FIN,Finland,1991-03-17,1994-06-26,Aho II,0,1,0,40,200,KOK,Kansallinen Kokoomus – Samlingspartiet,National Coalition Party,7.2451,67,602,206,831,1118
FIN,Finland,1991-03-17,1994-06-26,Aho II,0,1,0,11,200,RKP-SFP,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Swedish People's Party,6.3906,67,602,206,831,585
FIN,Finland,1991-03-17,1994-06-26,Aho II,0,0,0,7,200,SP|P,Suomen Puolue | Perussuomalaiset,Finnish Party | True Finns,6.6331,67,602,206,831,200
FIN,Finland,1991-03-17,1994-06-26,Aho II,0,0,0,48,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.5595,67,602,206,831,395
FIN,Finland,1991-03-17,1994-06-26,Aho II,0,0,0,10,200,VIHR,Vihreä Liitto – Gröna Förbundet,Green League,3.6465,67,602,206,831,1062
FIN,Finland,1995-03-19,1995-04-13,Lipponen I,0,0,0,1,200,AS,Åländsk Samling,Aland Coalition,,67,24,100,206,66
FIN,Finland,1995-03-19,1995-04-13,Lipponen I,0,1,0,22,200,DL|VAS,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Democratic Union | Left Alliance,2.1843,67,24,100,206,1292
FIN,Finland,1995-03-19,1995-04-13,Lipponen I,0,0,0,1,200,Eko,Ekologinen puolue – Ekologiska partiet,Ecological Party,4.75,67,24,100,206,1105
FIN,Finland,1995-03-19,1995-04-13,Lipponen I,0,0,0,7,200,KD,Kristillisdemokraatit – Kristdemokraterna,Christian Democrats,7.1884,67,24,100,206,1463
FIN,Finland,1995-03-19,1995-04-13,Lipponen I,0,0,0,44,200,KESK,Keskusta,Centre Party,5.8027,67,24,100,206,94
FIN,Finland,1995-03-19,1995-04-13,Lipponen I,0,1,0,39,200,KOK,Kansallinen Kokoomus – Samlingspartiet,National Coalition Party,7.2451,67,24,100,206,1118
FIN,Finland,1995-03-19,1995-04-13,Lipponen I,0,0,0,2,200,NSP,Nuorsuomalaiset – Ungfinnarna,Young Finns,6.0,67,24,100,206,1009
FIN,Finland,1995-03-19,1995-04-13,Lipponen I,0,1,0,11,200,RKP-SFP,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Swedish People's Party,6.3906,67,24,100,206,585
FIN,Finland,1995-03-19,1995-04-13,Lipponen I,0,0,0,1,200,SP|P,Suomen Puolue | Perussuomalaiset,Finnish Party | True Finns,6.6331,67,24,100,206,200
FIN,Finland,1995-03-19,1995-04-13,Lipponen I,0,1,1,63,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.5595,67,24,100,206,395
FIN,Finland,1995-03-19,1995-04-13,Lipponen I,0,1,0,9,200,VIHR,Vihreä Liitto – Gröna Förbundet,Green League,3.6465,67,24,100,206,1062
FIN,Finland,1999-03-21,1999-04-15,Lipponen II,0,0,0,1,200,AS,Åländsk Samling,Aland Coalition,,67,15,352,100,66
FIN,Finland,1999-03-21,1999-04-15,Lipponen II,0,1,0,20,200,DL|VAS,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Democratic Union | Left Alliance,2.1843,67,15,352,100,1292
FIN,Finland,1999-03-21,1999-04-15,Lipponen II,0,0,0,10,200,KD,Kristillisdemokraatit – Kristdemokraterna,Christian Democrats,7.1884,67,15,352,100,1463
FIN,Finland,1999-03-21,1999-04-15,Lipponen II,0,0,0,48,200,KESK,Keskusta,Centre Party,5.8027,67,15,352,100,94
FIN,Finland,1999-03-21,1999-04-15,Lipponen II,0,1,0,46,200,KOK,Kansallinen Kokoomus – Samlingspartiet,National Coalition Party,7.2451,67,15,352,100,1118
FIN,Finland,1999-03-21,1999-04-15,Lipponen II,0,1,0,11,200,RKP-SFP,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Swedish People's Party,6.3906,67,15,352,100,585
FIN,Finland,1999-03-21,1999-04-15,Lipponen II,0,0,0,1,200,Rt,Remonttiryhmä,Reform Group,6.6,67,15,352,100,638
FIN,Finland,1999-03-21,1999-04-15,Lipponen II,0,0,0,1,200,SP|P,Suomen Puolue | Perussuomalaiset,Finnish Party | True Finns,6.6331,67,15,352,100,200
FIN,Finland,1999-03-21,1999-04-15,Lipponen II,0,1,1,51,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.5595,67,15,352,100,395
FIN,Finland,1999-03-21,1999-04-15,Lipponen II,0,1,0,11,200,VIHR,Vihreä Liitto – Gröna Förbundet,Green League,3.6465,67,15,352,100,1062
FIN,Finland,1999-03-21,2002-05-31,Lipponen III,0,0,0,1,200,AS,Åländsk Samling,Aland Coalition,,67,15,663,352,66
FIN,Finland,1999-03-21,2002-05-31,Lipponen III,0,1,0,20,200,DL|VAS,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Democratic Union | Left Alliance,2.1843,67,15,663,352,1292
FIN,Finland,1999-03-21,2002-05-31,Lipponen III,0,0,0,10,200,KD,Kristillisdemokraatit – Kristdemokraterna,Christian Democrats,7.1884,67,15,663,352,1463
FIN,Finland,1999-03-21,2002-05-31,Lipponen III,0,0,0,48,200,KESK,Keskusta,Centre Party,5.8027,67,15,663,352,94
FIN,Finland,1999-03-21,2002-05-31,Lipponen III,0,1,0,46,200,KOK,Kansallinen Kokoomus – Samlingspartiet,National Coalition Party,7.2451,67,15,663,352,1118
FIN,Finland,1999-03-21,2002-05-31,Lipponen III,0,1,0,11,200,RKP-SFP,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Swedish People's Party,6.3906,67,15,663,352,585
FIN,Finland,1999-03-21,2002-05-31,Lipponen III,0,0,0,1,200,Rt,Remonttiryhmä,Reform Group,6.6,67,15,663,352,638
FIN,Finland,1999-03-21,2002-05-31,Lipponen III,0,0,0,1,200,SP|P,Suomen Puolue | Perussuomalaiset,Finnish Party | True Finns,6.6331,67,15,663,352,200
FIN,Finland,1999-03-21,2002-05-31,Lipponen III,0,1,1,51,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.5595,67,15,663,352,395
FIN,Finland,1999-03-21,2002-05-31,Lipponen III,0,0,0,11,200,VIHR,Vihreä Liitto – Gröna Förbundet,Green League,3.6465,67,15,663,352,1062
FIN,Finland,2003-03-16,2003-04-17,Jaatteenmaki,0,0,0,1,200,AS,Åländsk Samling,Aland Coalition,,67,253,877,663,66
FIN,Finland,2003-03-16,2003-04-17,Jaatteenmaki,0,0,0,19,200,DL|VAS,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Democratic Union | Left Alliance,2.1843,67,253,877,663,1292
FIN,Finland,2003-03-16,2003-04-17,Jaatteenmaki,0,0,0,7,200,KD,Kristillisdemokraatit – Kristdemokraterna,Christian Democrats,7.1884,67,253,877,663,1463
FIN,Finland,2003-03-16,2003-04-17,Jaatteenmaki,0,1,1,55,200,KESK,Keskusta,Centre Party,5.8027,67,253,877,663,94
FIN,Finland,2003-03-16,2003-04-17,Jaatteenmaki,0,0,0,40,200,KOK,Kansallinen Kokoomus – Samlingspartiet,National Coalition Party,7.2451,67,253,877,663,1118
FIN,Finland,2003-03-16,2003-04-17,Jaatteenmaki,0,1,0,8,200,RKP-SFP,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Swedish People's Party,6.3906,67,253,877,663,585
FIN,Finland,2003-03-16,2003-04-17,Jaatteenmaki,0,0,0,3,200,SP|P,Suomen Puolue | Perussuomalaiset,Finnish Party | True Finns,6.6331,67,253,877,663,200
FIN,Finland,2003-03-16,2003-04-17,Jaatteenmaki,0,1,0,53,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.5595,67,253,877,663,395
FIN,Finland,2003-03-16,2003-04-17,Jaatteenmaki,0,0,0,14,200,VIHR,Vihreä Liitto – Gröna Förbundet,Green League,3.6465,67,253,877,663,1062
FIN,Finland,2003-03-16,2003-06-24,Vanhanen I,0,0,0,1,200,AS,Åländsk Samling,Aland Coalition,,67,253,759,877,66
FIN,Finland,2003-03-16,2003-06-24,Vanhanen I,0,0,0,19,200,DL|VAS,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Democratic Union | Left Alliance,2.1843,67,253,759,877,1292
FIN,Finland,2003-03-16,2003-06-24,Vanhanen I,0,0,0,7,200,KD,Kristillisdemokraatit – Kristdemokraterna,Christian Democrats,7.1884,67,253,759,877,1463
FIN,Finland,2003-03-16,2003-06-24,Vanhanen I,0,1,1,55,200,KESK,Keskusta,Centre Party,5.8027,67,253,759,877,94
FIN,Finland,2003-03-16,2003-06-24,Vanhanen I,0,0,0,40,200,KOK,Kansallinen Kokoomus – Samlingspartiet,National Coalition Party,7.2451,67,253,759,877,1118
FIN,Finland,2003-03-16,2003-06-24,Vanhanen I,0,1,0,8,200,RKP-SFP,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Swedish People's Party,6.3906,67,253,759,877,585
FIN,Finland,2003-03-16,2003-06-24,Vanhanen I,0,0,0,3,200,SP|P,Suomen Puolue | Perussuomalaiset,Finnish Party | True Finns,6.6331,67,253,759,877,200
FIN,Finland,2003-03-16,2003-06-24,Vanhanen I,0,1,0,53,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.5595,67,253,759,877,395
FIN,Finland,2003-03-16,2003-06-24,Vanhanen I,0,0,0,14,200,VIHR,Vihreä Liitto – Gröna Förbundet,Green League,3.6465,67,253,759,877,1062
FIN,Finland,2007-03-18,2007-04-19,Vanhanen II,0,0,0,1,200,AS,Åländsk Samling,Aland Coalition,,67,314,277,759,66
FIN,Finland,2007-03-18,2007-04-19,Vanhanen II,0,0,0,17,200,DL|VAS,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Democratic Union | Left Alliance,2.1843,67,314,277,759,1292
FIN,Finland,2007-03-18,2007-04-19,Vanhanen II,0,0,0,7,200,KD,Kristillisdemokraatit – Kristdemokraterna,Christian Democrats,7.1884,67,314,277,759,1463
FIN,Finland,2007-03-18,2007-04-19,Vanhanen II,0,1,1,51,200,KESK,Keskusta,Centre Party,5.8027,67,314,277,759,94
FIN,Finland,2007-03-18,2007-04-19,Vanhanen II,0,1,0,50,200,KOK,Kansallinen Kokoomus – Samlingspartiet,National Coalition Party,7.2451,67,314,277,759,1118
FIN,Finland,2007-03-18,2007-04-19,Vanhanen II,0,1,0,9,200,RKP-SFP,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Swedish People's Party,6.3906,67,314,277,759,585
FIN,Finland,2007-03-18,2007-04-19,Vanhanen II,0,0,0,5,200,SP|P,Suomen Puolue | Perussuomalaiset,Finnish Party | True Finns,6.6331,67,314,277,759,200
FIN,Finland,2007-03-18,2007-04-19,Vanhanen II,0,0,0,45,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.5595,67,314,277,759,395
FIN,Finland,2007-03-18,2007-04-19,Vanhanen II,0,1,0,15,200,VIHR,Vihreä Liitto – Gröna Förbundet,Green League,3.6465,67,314,277,759,1062
FIN,Finland,2007-03-18,2010-06-22,Kiviniemi,0,0,0,1,200,AS,Åländsk Samling,Aland Coalition,,67,314,383,277,66
FIN,Finland,2007-03-18,2010-06-22,Kiviniemi,0,0,0,17,200,DL|VAS,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Democratic Union | Left Alliance,2.1843,67,314,383,277,1292
FIN,Finland,2007-03-18,2010-06-22,Kiviniemi,0,0,0,7,200,KD,Kristillisdemokraatit – Kristdemokraterna,Christian Democrats,7.1884,67,314,383,277,1463
FIN,Finland,2007-03-18,2010-06-22,Kiviniemi,0,1,1,51,200,KESK,Keskusta,Centre Party,5.8027,67,314,383,277,94
FIN,Finland,2007-03-18,2010-06-22,Kiviniemi,0,1,0,50,200,KOK,Kansallinen Kokoomus – Samlingspartiet,National Coalition Party,7.2451,67,314,383,277,1118
FIN,Finland,2007-03-18,2010-06-22,Kiviniemi,0,1,0,9,200,RKP-SFP,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Swedish People's Party,6.3906,67,314,383,277,585
FIN,Finland,2007-03-18,2010-06-22,Kiviniemi,0,0,0,5,200,SP|P,Suomen Puolue | Perussuomalaiset,Finnish Party | True Finns,6.6331,67,314,383,277,200
FIN,Finland,2007-03-18,2010-06-22,Kiviniemi,0,0,0,45,200,SSDP,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,3.5595,67,314,383,277,395
FIN,Finland,2007-03-18,2010-06-22,Kiviniemi,0,1,0,15,200,VIHR,Vihreä Liitto – Gröna Förbundet,Green League,3.6465,67,314,383,277,1062
FIN,Finland,2011-04-17,2011-06-22,Katainen I,0,0,0,1,200,AS,Åländsk Samling,Aland Coalition,,67,700,918,383,66
FIN,Finland,2011-04-17,2011-06-22,Katainen I,0,1,0,14,200,DL|VAS,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Democratic Union | Left Alliance,2.1843,67,700,918,383,1292
FIN,Finland,2011-04-17,2011-06-22,Katainen I,0,1,0,6,200,KD,Kristillisdemokraatit – Kristdemokraterna,Christian Democrats,7.1884,67,700,918,383,1463
FIN,Finland,2011-04-17,2011-06-22,Katainen I,0,0,0,35,200,KESK,Keskusta,Centre Party,5.8027,67,700,918,383,94
